Enterprise Products,$60.11 B,$27.68 ,USA
EPD

America Movil,$59.89 B,$19.24 ,Mexico
AMX

Banco Bilbao Vizcaya Argentaria,$59.76 B,$10.23 ,Spain
BBVA

Westpac Banking,$59.67 B,$17.03 ,Australia
WBC.AX

Roper Technologies,$59.48 B,$556.87 ,USA
ROP

Bank Rakyat Indonesia,$59.24 B,$0.39 ,Indonesia
BBRI.JK

Glencore,$59.01 B,$4.77 ,Switzerland
GLCNF

Constellation Software,$58.88 B,"$2,779 ",Canada
CSU.TO

Bank of Communications,$58.80 B,$0.90 ,China
601328.SS

Oriental Land,$58.47 B,$35.69 ,Japan
4661.T

Marvell Technology Group,$58.42 B,$67.58 ,USA
MRVL

Norfolk Southern,$58.27 B,$258.01 ,USA
NSC

Republic Services,$58.20 B,$184.98 ,USA
RSG

Honda,$58.17 B,$35.82 ,Japan
HMC

PNC Financial Services,$58.12 B,$146.12 ,USA
PNC

Intesa Sanpaolo,$58.08 B,$3.18 ,Italy
ISP.MI

Paccar,$58.03 B,$110.78 ,USA
PCAR

lululemon athletica,$57.78 B,$457.89 ,Canada
LULU

Scotiabank,$57.77 B,$47.59 ,Canada
BNS

Vale,$57.70 B,$13.47 ,Brazil
VALE

Midea,$57.68 B,$8.29 ,China
000333.SZ

Monster Beverage,$57.52 B,$55.29 ,USA
MNST

Fortescue,$57.02 B,$18.52 ,Australia
FMG.AX

Tokio Marine,$56.50 B,$28.61 ,Japan
8766.T

Kering,$56.48 B,$460.81 ,France
KER.PA

Simon Property Group,$56.35 B,$150.35 ,USA
SPG

Larsen & Toubro,$56.21 B,$40.90 ,India
LT.NS

DHL Group (Deutsche Post),$56.05 B,$47.04 ,Germany
DHL.DE

Cement Roadstone Holding,$55.97 B,$79.12 ,Ireland
CRH

UniCredit,$55.96 B,$33.57 ,Italy
UCG.MI

Freeport-McMoRan,$55.88 B,$38.96 ,USA
FCX

Saudi Telecom Company,$55.78 B,$11.19 ,S. Arabia
7010.SR

ANZ Bank,$55.74 B,$18.57 ,Australia
ANZ.AX

MediaTek,$55.44 B,$34.83 ,Taiwan
2454.TW

Autodesk,$55.01 B,$257.20 ,USA
ADSK

Motorola Solutions,$54.86 B,$330.27 ,USA
MSI

HCL Technologies,$54.45 B,$20.11 ,India
HCLTECH.NS

Heineken,$54.36 B,$96.48 ,Netherlands
HEIA.AS

Volvo Group,$54.32 B,$26.92 ,Sweden
VOLVF

Pioneer Natural Resources,$54.31 B,$232.48 ,USA
PXD

Denso,$53.78 B,$18.26 ,Japan
6902.T

Estee Lauder,$53.76 B,$149.99 ,USA
EL

Welltower,$53.13 B,$93.41 ,USA
WELL

Arthur J. Gallagher & Co.,$53.11 B,$245.00 ,USA
AJG

Universal Music Group,$53.09 B,$29.17 ,Netherlands
UMG.AS

Atlassian,$53.03 B,$204.44 ,Australia
TEAM

Occidental Petroleum,$52.78 B,$60.02 ,USA
OXY

Edwards Lifesciences,$52.75 B,$87.74 ,USA
EW

Reckitt Benckiser,$52.55 B,$73.79 ,UK
RKT.L

Fortinet,$51.94 B,$67.64 ,USA
FTNT

Air Products and Chemicals,$51.74 B,$232.79 ,USA
APD

Hilton Worldwide,$51.57 B,$204.54 ,USA
HLT

Capital One,$51.55 B,$135.52 ,USA
COF

Lukoil,$51.29 B,$74.04 ,Russia
LKOH.ME

3M,$51.16 B,$92.58 ,USA
MMM

Palantir,$50.82 B,$22.97 ,USA
PLTR

The Travelers Companies,$50.62 B,$220.96 ,USA
TRV

Spotify,$50.48 B,$256.10 ,Sweden
SPOT

Public Storage,$50.17 B,$284.78 ,USA
PSA

Foxconn Industrial Internet,$50.16 B,$2.53 ,China
601138.SS

Energy Transfer Partners,$50.14 B,$14.89 ,USA
ET

MetLife,$50.12 B,$69.33 ,USA
MET

Bajaj Finance,$50.02 B,$80.85 ,India
BAJFINANCE.NS

ACWA POWER Company,$49.85 B,$68.19 ,S. Arabia
2082.SR

Ross Stores,$49.83 B,$148.03 ,USA
ROST

ENI,$49.59 B,$30.80 ,Italy
E

National Grid,$49.57 B,$66.64 ,UK
NGG

Maaden,$49.54 B,$13.42 ,S. Arabia
1211.SR

